gs_citations,is_intro_pres,is_meth_pres,is_res_pres,no_images,no_tables,no_alg,no_equations,fund_avail,accept_avail,suppl_info,link_to_code,target,index_terms
30,1,1,0,25,1,1,0,0,0,1,0,2,"Software and its engineering, Software notations and tools, General programming languages, Language types, Concurrent programming languages, Theory of computation, Logic, Verification by model checking, Models of computation, Concurrency, Process calculi, Semantics and reasoning, Program constructs, Type structures"
27,1,1,0,25,1,1,0,0,0,1,0,2,"Software and its engineering, Software creation and management, Software verification and validation, Formal software verification"
5,1,1,0,10,5,1,0,0,0,1,0,2,"Software and its engineering, Software notations and tools, Compilers, Source code generation, Theory of computation, Semantics and reasoning, Program reasoning, Program analysis"
23,1,1,0,0,8,2,0,1,0,1,0,2,"Software and its engineering, Software creation and management, Software verification and validation, Software organization and properties, Software functional properties, Formal methods, Dynamic analysis, Theory of computation, Formal languages and automata theory, Regular languages"
5,1,1,0,18,1,2,0,1,0,1,1,2,"Software and its engineering, Software organization and properties, Contextual software domains, Operating systems, Process management, Multithreading, Extra-functional properties, Software performance"
31,0,1,0,10,1,0,0,1,0,1,0,2,"Software and its engineering, Software creation and management, Software verification and validation, Formal software verification, Software notations and tools, General programming languages, Language types, Functional languages"
20,1,1,0,12,0,1,0,1,0,1,1,2,"Networks, Network properties, Software and its engineering, Software notations and tools, Context specific languages, Domain specific languages, Theory of computation, Logic, Automated reasoning, Randomness, geometry and discrete structures, Random walks and Markov chains, Semantics and reasoning, Program semantics"
19,1,1,0,6,3,3,1,1,0,1,0,2,"Software and its engineering, Software creation and management, Software development techniques, Automatic programming, Software verification and validation, Formal software verification"
3,0,1,0,0,0,0,0,0,0,1,0,2,"Computing methodologies, Concurrent computing methodologies, Concurrent programming languages, Parallel computing methodologies, Parallel programming languages, General and reference, Cross-computing tools and techniques, Empirical studies, Evaluation, Metrics, Software and its engineering, Software notations and tools, Compilers, Dynamic compilers, Just-in-time compilers, Runtime environments, General programming languages, Language types, Functional languages, Object oriented languages"
18,1,1,0,4,3,1,0,0,0,1,1,2,"Security and privacy, Cryptography, Symmetric cryptography and hash functions, Block and stream ciphers, Software and its engineering, Software notations and tools, Context specific languages, Domain specific languages, General programming languages, Language types, Data flow languages"
15,1,1,0,4,2,3,0,1,0,1,1,2,"Software and its engineering, Software organization and properties, Software functional properties, Formal methods, Dynamic analysis, Software verification, Theory of computation, Logic, Separation logic, Semantics and reasoning, Program reasoning, Invariants, Pre- and post-conditions, Program analysis"
59,1,1,0,9,2,0,0,1,0,1,0,2,"Software and its engineering, Software notations and tools, Compilers, Formal language definitions"
19,1,1,0,6,4,0,0,1,0,1,1,2,"Theory of computation, Semantics and reasoning, Program reasoning, Program analysis"
31,0,1,0,9,0,0,0,0,0,1,1,2,"Software and its engineering, Software notations and tools, Compilers, General programming languages"
6,1,1,0,10,2,1,0,1,0,1,0,2,"Software and its engineering, Software notations and tools, Compilers, General programming languages, Language features, Recursion, Software organization and properties, Extra-functional properties, Software performance"
40,1,1,0,9,0,1,0,0,0,0,0,2,"Theory of computation, Formal languages and automata theory, Grammars and context-free languages, Logic, Type theory"
14,1,1,0,10,1,1,0,1,0,1,1,2,"General and reference, Cross-computing tools and techniques, Performance, Software and its engineering, Software organization and properties, Extra-functional properties, Software performance"
32,1,1,0,12,0,0,0,1,0,1,1,2,"Computing methodologies, Symbolic and algebraic manipulation, Theory of computation, Logic, Abstraction"
67,1,1,0,7,3,3,1,1,0,1,1,2,"Mathematics of computing, Probability and statistics, Probabilistic representations, Bayesian networks, Software and its engineering, Software creation and management, Software post-development issues, Software evolution, Software organization and properties, Software functional properties, Formal methods, Automated static analysis"
37,1,1,0,17,2,0,0,1,0,1,1,2,"Software and its engineering, Software notations and tools, Compilers, Just-in-time compilers, Runtime environments, General programming languages, Language types, Concurrent programming languages"
22,1,1,0,6,4,2,2,0,0,1,0,2,"Software and its engineering, Software creation and management, Software development techniques, Automatic programming, Software verification and validation, Software defect analysis, Software testing and debugging, Software notations and tools, Formal language definitions, Semantics, Software organization and properties, Extra-functional properties"
8,1,1,0,5,4,4,0,1,0,1,0,2,"Software and its engineering, Software creation and management, Software verification and validation, Software defect analysis, Software testing and debugging, Theory of computation, Logic, Verification by model checking"
6,1,1,0,16,1,1,0,1,0,1,1,2,"Software and its engineering, Software notations and tools, Compilers, Software organization and properties, Extra-functional properties, Software performance"
14,1,1,0,7,3,0,0,1,0,1,1,2,"Security and privacy, Cryptography, Software and its engineering, Software notations and tools, General programming languages, Theory of computation, Semantics and reasoning, Program semantics, Operational semantics"
28,1,1,0,7,0,0,0,0,0,1,0,2,"Software and its engineering, Software organization and properties, Software functional properties, Formal methods, Software verification, Theory of computation, Design and analysis of algorithms, Concurrent algorithms, Logic, Verification by model checking, Semantics and reasoning, Program reasoning, Program analysis, Program verification, Program semantics"
25,1,1,0,9,2,2,0,1,0,1,0,2,"Software and its engineering, Software creation and management, Software development techniques, Automatic programming, Theory of computation, Logic, Automated reasoning"
9,1,1,0,6,0,0,0,1,0,1,1,2,"Hardware, Hardware validation, Functional verification, Simulation and emulation, Software and its engineering, Software notations and tools, Formal language definitions, Theory of computation, Semantics and reasoning, Program reasoning"
3,1,1,0,4,1,0,0,1,0,1,1,2,"Software and its engineering, Software notations and tools, Software maintenance tools, Theory of computation, Semantics and reasoning, Program constructs, Functional constructs, Program semantics, Denotational semantics"
24,1,1,0,5,10,2,0,1,0,1,1,2,"Computing methodologies, Parallel computing methodologies, Parallel algorithms, Vector / streaming algorithms"
4,1,1,0,12,0,0,0,0,0,1,1,2,"Software and its engineering, Software creation and management, Software verification and validation, Formal software verification, Software notations and tools, Compilers"
5,1,1,0,10,3,0,0,0,0,1,1,2,"Computing methodologies, Artificial intelligence, Natural language processing, Human-centered computing, Ubiquitous and mobile computing, Ubiquitous and mobile devices, Personal digital assistants, Software and its engineering, Software notations and tools, Context specific languages"
1,1,1,0,12,4,0,0,1,0,1,1,2,"Security and privacy, Systems security, Operating systems security, Software and its engineering, Software organization and properties, Extra-functional properties, Software safety, Software functional properties, Formal methods, Automated static analysis"
27,1,1,0,7,3,0,0,1,0,1,1,2,"Software and its engineering, Software notations and tools, Compilers, Parsers, Translator writing systems and compiler generators, Context specific languages, Domain specific languages, Formal language definitions, Syntax, General programming languages"
2,1,1,0,11,0,0,0,1,0,1,1,2,"Hardware, Robustness, Fault tolerance, System-level fault tolerance, Theory of computation, Semantics and reasoning, Program reasoning, Program verification"
1,1,1,0,8,1,0,0,1,0,1,1,2,"Software and its engineering, Software organization and properties, Contextual software domains, Operating systems, Memory management, Allocation / deallocation strategies"
23,1,1,0,24,5,0,1,1,0,1,0,2,"Theory of computation, Logic, Automated reasoning, Logic and verification"
7,1,1,0,3,0,0,0,0,0,0,1,2,"Networks, Network components, Middle boxes / network appliances, Software and its engineering, Software creation and management, Software verification and validation, Formal software verification"
12,1,1,0,5,5,3,0,0,0,0,1,2,"Security and privacy, Intrusion/anomaly detection and malware mitigation, Intrusion detection systems, Security services, Privacy-preserving protocols"
26,1,1,0,10,0,0,0,0,0,0,1,2,"Software and its engineering, Software notations and tools, Compilers, Source code generation, Software organization and properties, Software functional properties, Formal methods, Software verification, Theory of computation, Semantics and reasoning, Program reasoning, Program verification"
27,1,1,0,1,0,0,1,1,0,1,1,2,"Software and its engineering, Software creation and management, Software verification and validation, Formal software verification"
25,1,1,0,20,3,0,1,1,0,1,1,2,"Software and its engineering, Software notations and tools, Theory of computation, Models of computation, Concurrency, Distributed computing models, Semantics and reasoning, Program reasoning, Program analysis, Program verification"
14,0,1,0,9,1,0,0,0,0,1,1,2,"Software and its engineering, Software notations and tools, General programming languages, Language features, Concurrent programming structures, Theory of computation, Semantics and reasoning, Program reasoning, Program analysis"
54,1,1,0,0,2,2,0,1,0,1,1,2,"Theory of computation, Logic, Modal and temporal logics, Verification by model checking, Models of computation, Timed and hybrid models"
28,1,1,0,0,2,0,6,1,0,1,1,2,"Software and its engineering, Software notations and tools, General programming languages, Language features, Frameworks, Software organization and properties, Software functional properties, Formal methods, Automated static analysis"
5,1,0,1,0,2,1,0,1,0,1,0,2,"Computing methodologies, Machine learning, Machine learning approaches, Neural networks, Theory of computation, Semantics and reasoning, Program reasoning, Abstraction, Program verification"
48,1,1,1,11,0,3,2,1,0,1,1,2,"Computing methodologies, Machine learning, Mathematics of computing, Probability and statistics, Multivariate statistics, Probabilistic inference problems, Bayesian computation, Probabilistic reasoning algorithms, Markov-chain Monte Carlo methods, Statistical paradigms, Time series analysis, Software and its engineering, Software notations and tools, Context specific languages, Domain specific languages, Theory of computation, Models of computation, Probabilistic computation, Semantics and reasoning, Program semantics, Denotational semantics, Theory and algorithms for application domains, Database theory, Data modeling, Machine learning theory, Bayesian analysis"
13,1,1,0,0,2,0,0,1,0,1,0,2,"Theory of computation, Logic, Type theory, Semantics and reasoning, Program reasoning, Program analysis"
683,1,1,0,7,0,0,0,0,0,1,0,2,"Software and its engineering, Software notations and tools, General programming languages, Language features, Modules / packages, Theory of computation, Logic, Logic and verification"
42,1,0,0,1,0,0,17,0,0,1,0,2,"Theory of computation, Logic, Type theory"
78,1,1,0,9,6,0,0,1,0,1,1,2,"Computer systems organization, Dependable and fault-tolerant systems and networks, Availability, Networks, Network components, Middle boxes / network appliances, Network properties, Network reliability, Network services, Network management"
1,1,1,0,3,5,1,0,0,0,1,1,2,"Networks, Network algorithms, Network properties, Network reliability"
7,1,1,0,17,0,1,0,1,0,1,1,2,"Networks, Network algorithms, Control path algorithms, Network resources allocation, Network services, Network management"
6,1,1,0,10,1,5,0,0,0,1,0,2,"Networks, Network algorithms, Network performance evaluation, Network measurement"
9,1,1,0,22,1,0,5,1,0,1,0,2,"Human-centered computing, Ubiquitous and mobile computing, Ubiquitous and mobile computing systems and tools, Ubiquitous and mobile computing theory, concepts and paradigms, Ubiquitous computing"
2,0,0,0,0,0,0,0,1,0,1,0,2,"Networks, Network algorithms, Control path algorithms, Network control algorithms, Traffic engineering algorithms, Theory of computation, Design and analysis of algorithms, Approximation algorithms analysis, Routing and network design problems"
2,1,0,0,21,6,1,11,1,0,1,1,2,"Computer systems organization, Embedded and cyber-physical systems, Embedded systems, Networks, Network types, Wireless access networks, Wireless local area networks, Software and its engineering, Software organization and properties, Software system structures, Embedded software"
3,1,0,0,1,0,0,0,0,0,1,0,2,"Networks, Network services, Network management"
9,1,0,0,7,0,5,0,1,0,1,1,2,"Software and its engineering, Software organization and properties, Contextual software domains, Operating systems, Process management, Concurrency control, Multithreading, Mutual exclusion, Process synchronization"
24,1,1,0,3,4,0,0,1,0,0,1,2,"Security and privacy, Network security"
23,1,0,0,35,9,1,5,0,0,0,1,2,"Computing methodologies, Machine learning, Machine learning approaches, Neural networks, General and reference, Cross-computing tools and techniques, Measurement, Document types, General conference proceedings, Mathematics of computing, Probability and statistics, Multivariate statistics, Networks, Network types, Overlay and other logical network structures, Online social networks, Social media networks"
15,1,1,0,22,4,0,3,1,0,0,0,2,"Networks, Network properties, Network manageability, Network mobility, Network types, Mobile networks"
0,1,1,0,6,5,0,0,0,0,0,0,2,"Software and its engineering, Software creation and management, Software verification and validation, Software defect analysis, Software testing and debugging, Theory of computation, Semantics and reasoning, Program reasoning, Program analysis"
22,1,1,0,6,4,5,0,0,0,0,1,2,"Software and its engineering, Software organization and properties, Software functional properties, Formal methods, Software verification, Theory of computation, Logic, Logic and verification"
44,1,1,0,8,2,0,0,1,0,0,0,2,"Theory of computation, Semantics and reasoning, Program reasoning, Program analysis"
12,1,1,0,4,3,3,0,1,0,0,1,2,"Information systems, Data management systems, Query languages, Relational database query languages, Software and its engineering, Software notations and tools, Context specific languages, Domain specific languages, Programming by example, Theory of computation, Semantics and reasoning, Program reasoning, Program analysis, Theory and algorithms for application domains, Machine learning theory, Active learning"
11,0,0,0,1,0,0,0,0,0,0,0,2,"Software and its engineering, Software notations and tools, Context specific languages, Domain specific languages, General programming languages, Language types, Extensible languages"
22,1,1,0,4,0,0,0,0,0,0,1,2,"Software and its engineering, Software creation and management, Software development techniques, Reusability, Software notations and tools, Context specific languages, Domain specific languages"
6,1,1,0,14,3,1,0,0,0,1,1,2,"Software and its engineering, Software notations and tools, Compilers, Parsers, Formal language definitions, Syntax"
3,1,1,0,9,1,0,0,0,0,0,0,2,"Computing methodologies, Modeling and simulation, Model development and analysis, Model verification and validation, Software and its engineering, Software notations and tools, System description languages, Theory of computation, Formal languages and automata theory, Grammars and context-free languages"
66,1,1,0,3,0,0,0,0,0,0,1,2,"Software and its engineering, Software notations and tools, Compilers, Parsers"
16,1,1,0,3,0,0,0,0,0,0,0,2,"Software and its engineering, Software creation and management, Designing software, Requirements analysis, Software post-development issues, Documentation, Software verification and validation, Formal software verification, Software notations and tools, Context specific languages, Domain specific languages"
3,1,1,0,2,1,0,0,1,0,0,1,2,"Software and its engineering, Software creation and management, Software verification and validation, Formal software verification, Software defect analysis, Software notations and tools, Compilers, General programming languages, Language features, Constraints, Software organization and properties, Extra-functional properties, Software safety"
18,1,0,0,0,2,0,0,0,0,0,0,2,"Software and its engineering, Software creation and management, Software development techniques, Software prototyping, Software notations and tools, Context specific languages, Domain specific languages, Theory of computation, Logic, Programming logic"
12,1,0,0,6,2,1,4,1,0,0,0,2,"Software and its engineering, Software notations and tools, Compilers, Parsers, Formal language definitions, Syntax"
11,1,1,0,18,0,1,0,1,0,1,0,2,"Computer systems organization, Dependable and fault-tolerant systems and networks, Reliability, Software and its engineering, Software creation and management, Software verification and validation, Formal software verification"
17,1,0,0,11,3,0,0,1,0,1,1,2,"Software and its engineering, Software creation and management, Software verification and validation, Software defect analysis, Software testing and debugging, Software notations and tools, General programming languages, Language features, Concurrent programming structures"
27,1,1,0,8,8,3,0,0,0,1,1,2,"Software and its engineering, Software creation and management, Software verification and validation, Software defect analysis, Software testing and debugging, Software organization and properties, Software functional properties, Formal methods, Dynamic analysis"
1,1,1,0,0,3,2,0,0,0,1,1,2,"Software and its engineering, Software creation and management, Software development techniques, Automatic programming, Software notations and tools, General programming languages, Language types, Functional languages"
10,1,1,0,11,3,0,0,1,0,1,0,2,"Theory of computation, Logic, Logic and verification, Theory and algorithms for application domains, Database theory, Database query languages (principles)"
2,1,1,0,3,2,0,0,0,0,1,1,2,"Hardware, Integrated circuits, Semiconductor memory, Non-volatile memory"
3,1,1,0,0,0,0,5,1,0,1,1,2,"Computing methodologies, Machine learning, Learning paradigms, Unsupervised learning, Anomaly detection, Information systems, Information retrieval, Retrieval tasks and goals, Clustering and classification, Summarization, Software and its engineering, Software notations and tools, Context specific languages, Domain specific languages, Programming by example"
6,1,1,0,8,5,0,0,0,0,1,1,2,"Software and its engineering, Software creation and management, Software verification and validation, Software defect analysis, Software testing and debugging"
26,1,1,0,3,6,5,1,0,0,1,0,2,"Computing methodologies, Machine learning, Machine learning approaches, Theory of computation, Semantics and reasoning, Program reasoning, Program analysis"
31,1,1,0,5,0,2,0,0,0,1,1,2,"Software and its engineering, Software organization and properties, Software functional properties, Formal methods, Automated static analysis"
18,1,1,0,2,3,5,0,0,0,1,1,2,"Computing methodologies, Machine learning, Machine learning approaches, Classification and regression trees, Theory of computation, Semantics and reasoning, Program reasoning, Program verification"
16,1,1,0,8,1,1,0,1,0,1,0,2,"Software and its engineering, Software notations and tools, Context specific languages, Domain specific languages, General programming languages, Language types, Distributed programming languages, Theory of computation, Models of computation, Concurrency, Distributed computing models"
17,1,1,0,20,4,0,0,0,0,1,1,2,"Software and its engineering, Software notations and tools, Compilers, Translator writing systems and compiler generators, Formal language definitions, Syntax"
2,1,1,0,0,11,2,0,1,0,1,0,2,"Mathematics of computing, Discrete mathematics, Graph theory, Graph algorithms, Software and its engineering, Software notations and tools, Context specific languages, Domain specific languages, General programming languages, Language types, Parallel programming languages"
2,0,0,0,0,0,0,0,0,0,0,0,2,"Networks, Network performance evaluation, Network measurement"
4,1,0,0,2,0,0,0,1,0,0,1,2,"Human-centered computing, Human computer interaction (HCI), Interaction paradigms, Graphical user interfaces, Ubiquitous and mobile computing, Ubiquitous and mobile devices, Smartphones, Software and its engineering, Software creation and management, Software verification and validation, Software defect analysis, Software testing and debugging, Software organization and properties, Software functional properties, Formal methods, Dynamic analysis"
38,1,0,0,3,1,0,0,0,0,1,1,2,"General and reference, Cross-computing tools and techniques, Verification, Software and its engineering, Software creation and management, Software verification and validation, Formal software verification, Software organization and properties, Software functional properties, Formal methods"
18,1,1,1,0,2,0,0,0,0,0,1,2,"Software and its engineering, Software notations and tools, Software maintenance tools, Software organization and properties, Extra-functional properties, Software performance"
47,1,0,0,5,0,5,0,0,0,0,1,2,"General and reference, Cross-computing tools and techniques, Verification, Software and its engineering, Software creation and management, Software verification and validation, Formal software verification, Software organization and properties, Software functional properties, Formal methods, Theory of computation, Design and analysis of algorithms, Parallel algorithms"
1,1,1,0,0,11,1,0,0,0,0,1,2,"Security and privacy, Software and application security, Software and its engineering, Software creation and management, Software verification and validation, Software defect analysis, Software testing and debugging"
10,1,1,0,14,2,0,0,0,0,0,0,2,"Networks, Network protocols, Network types, Data center networks"
32,1,1,0,14,3,2,0,0,0,0,0,2,"Networks, Network protocols, Network protocol design, Transport protocols"
11,1,0,0,9,5,0,0,0,0,0,0,2,"Networks, Network performance evaluation, Network measurement"
9,1,1,0,1,0,0,0,1,0,1,1,2,"Software and its engineering, Software notations and tools, Context specific languages, Macro languages, General programming languages, Language types, Extensible languages"
14,1,0,0,4,0,0,0,1,0,1,1,2,"Software and its engineering, Software notations and tools, Formal language definitions, General programming languages, Language types, Functional languages"
78,1,0,0,5,0,0,0,0,0,1,0,2,"Software and its engineering, Software creation and management, Software verification and validation, Software defect analysis, Software testing and debugging, Software notations and tools, Software maintenance tools"
216,1,1,0,0,0,0,0,0,0,0,0,2,"Computing methodologies, Symbolic and algebraic manipulation, Symbolic and algebraic algorithms, Mathematics of computing, Mathematical analysis, Mathematical optimization, Software and its engineering, Software notations and tools, General programming languages, Language features, Polymorphism, Language types, Functional languages"
8,1,1,0,19,1,2,0,0,0,1,0,2,"Software and its engineering, Software notations and tools, Compilers, Theory of computation, Semantics and reasoning, Program semantics"
4,1,1,0,11,0,0,0,1,0,1,1,2,"Theory of computation, Semantics and reasoning, Program reasoning, Program analysis"
40,1,1,0,13,0,1,3,0,0,1,1,2,"Software and its engineering, Software notations and tools, Formal language definitions, Semantics, General programming languages, Language features, Modules / packages, Language types, Functional languages, Parallel programming languages, Software organization and properties, Software system structures, Abstraction, modeling and modularity"
9,0,1,0,0,0,1,0,1,0,1,1,2,"Software and its engineering, Software creation and management, Software development techniques, Software prototyping, Software notations and tools, Formal language definitions, General programming languages, Language types, Constraint and logic languages"
11,1,0,0,4,0,0,0,0,0,0,0,2,"Theory of computation, Logic, Type theory, Semantics and reasoning, Program constructs, Type structures, Program reasoning"
19,1,0,0,6,0,0,0,0,0,1,1,2,"Software and its engineering, Software notations and tools, Formal language definitions, General programming languages, Language types, Functional languages"
24,1,0,0,6,0,0,1,0,0,1,0,2,"Mathematics of computing, Probability and statistics, Theory of computation, Semantics and reasoning, Program semantics, Operational semantics"
12,1,1,0,5,1,0,1,1,0,1,0,2,"Information systems, Data management systems, Query languages, Relational database query languages, Software and its engineering, Software notations and tools, Formal language definitions, Semantics, Theory of computation, Semantics and reasoning, Program semantics, Categorical semantics"
15,1,1,0,2,0,0,0,0,0,1,0,2,"Software and its engineering, Software creation and management, Software development techniques, Reusability, Software notations and tools, General programming languages, Language features, Data types and structures, Language types, Functional languages"
46,1,1,0,4,1,0,0,0,0,1,1,2,"Mathematics of computing, Probability and statistics, Probabilistic reasoning algorithms, Markov-chain Monte Carlo methods, Metropolis-Hastings algorithm, Resampling methods, Sequential Monte Carlo methods, Probabilistic representations, Nonparametric representations, Bayesian nonparametric models, Software and its engineering, Software notations and tools, Compilers, General programming languages, Language types, Functional languages, Software libraries and repositories"
33,1,1,0,11,2,1,0,0,0,1,0,2,"Software and its engineering, Software notations and tools, Compilers, General programming languages, Language types, Functional languages, Theory of computation, Logic, Type theory"
35,1,1,0,10,1,2,2,0,0,1,0,2,"Software and its engineering, Software notations and tools, Context specific languages, Domain specific languages, Development frameworks and environments, Application specific development environments"
57,1,1,0,0,2,0,0,0,0,1,1,2,"Mathematics of computing, Software and its engineering"
25,1,1,0,13,0,0,0,0,0,1,1,2,"Theory of computation, Logic, Proof theory, Type theory"
37,1,1,0,10,0,0,0,1,0,1,0,2,"Theory of computation, Logic, Logic and verification, Separation logic, Semantics and reasoning, Program reasoning, Program verification"
16,1,1,0,13,3,1,0,1,0,1,0,2,"Information systems, Data management systems, Database management system engines, Database views, Query languages, Relational database query languages, Software and its engineering, Software notations and tools, Context specific languages, Domain specific languages"
15,0,1,0,14,0,1,0,1,0,1,0,2,"Software and its engineering, Software creation and management, Software post-development issues, Software evolution, Software notations and tools, Formal language definitions, Semantics"
12,1,1,0,9,3,0,0,1,0,0,1,2,"Networks, Network properties, Network dynamics, Network manageability"
3,0,0,0,0,0,0,0,1,0,0,0,2,"Security and privacy, Network security, Security protocols"
15,1,0,0,5,5,1,0,0,0,0,1,2,"Software and its engineering, Software creation and management, Search-based software engineering"
208,1,0,0,7,5,0,0,0,0,0,1,2,"Software and its engineering, Software creation and management, Software verification and validation, Software defect analysis, Software testing and debugging"
17,1,1,0,2,2,0,0,0,0,0,1,2,"Software and its engineering, Software creation and management, Software verification and validation, Software defect analysis, Software testing and debugging, Software organization and properties, Extra-functional properties, Software performance"
45,1,1,0,3,1,0,0,0,0,0,1,2,"Software and its engineering, Software notations and tools, Compilers, General programming languages, Theory of computation, Semantics and reasoning, Program reasoning, Program analysis"
62,1,1,0,6,2,0,0,0,0,0,0,2,"Software and its engineering, Software notations and tools, Compilers, General programming languages"
48,1,1,0,10,3,0,0,0,0,0,0,2,"Software and its engineering, Software creation and management, Software verification and validation, Software defect analysis, Software notations and tools, General programming languages, Language features, Concurrent programming structures"
16,1,1,0,16,6,2,0,0,0,0,1,2,"Security and privacy, Cryptography, Cryptanalysis and other attacks, Software and its engineering, Software creation and management, Software verification and validation, Formal software verification, Software notations and tools, Compilers"
32,1,0,0,0,0,0,16,0,0,0,0,2,"Software and its engineering, Software notations and tools, General programming languages, Language features, Data types and structures, Software organization and properties, Software functional properties, Formal methods, Automated static analysis, Software verification"
23,1,0,0,0,0,0,0,0,0,0,1,2,"Human-centered computing, Human computer interaction (HCI), Interaction paradigms, Virtual reality"
65,1,1,0,12,7,1,10,0,0,0,1,2,"Human-centered computing, Human computer interaction (HCI), Interaction paradigms, Virtual reality, Information systems, Information systems applications, Multimedia information systems, Multimedia streaming, Networks, Network protocols, Network types, Public Internet"
0,1,1,0,0,0,0,0,1,0,0,0,2,"Information systems, Information systems applications, Multimedia information systems, Multimedia streaming, Security and privacy, Security services, Digital rights management, Theory of computation, Design and analysis of algorithms, Graph algorithms analysis, Network flows"
5,1,0,0,4,0,0,0,0,0,0,0,2,"Computer systems organization, Architectures, Distributed architectures, n-tier architectures, Information systems, Information systems applications, Multimedia information systems, Multimedia streaming, Networks, Network performance evaluation, Network simulations, Network types, Overlay and other logical network structures"
2,1,1,0,0,0,0,0,0,0,0,1,2,"Human-centered computing, Human computer interaction (HCI), HCI design and evaluation methods, User studies, Interaction paradigms, Virtual reality, Networks, Network performance evaluation, Network experimentation"
13,1,0,0,0,0,0,0,0,0,0,1,2,"Information systems, Information systems applications, Multimedia information systems, Multimedia streaming"
8,1,0,0,2,0,1,0,0,0,0,1,2,"Information systems, Information systems applications, Multimedia information systems, Multimedia streaming, Networks, Network protocols, Transport protocols"
6,1,1,0,19,2,2,0,0,0,0,1,2,"Information systems, Information systems applications, Multimedia information systems, Multimedia streaming"
12,1,1,0,7,1,0,0,0,0,1,0,2,"Information systems, Data management systems, Data structures, Data access methods, Point lookups, Data layout, Data compression, Information storage systems, Record storage systems, Record storage alternatives, Hashed file organization, Indexed file organization, Theory of computation, Design and analysis of algorithms, Data structures design and analysis"
5,1,1,0,5,2,2,1,0,0,1,0,2,"Software and its engineering, Software notations and tools, General programming languages, Language features, Recursion, Theory of computation, Logic, Logic and verification"
4,1,1,0,8,0,4,0,0,0,1,1,2,"Software and its engineering, Software creation and management, Software verification and validation, Formal software verification, Software organization and properties, Software functional properties, Formal methods, Automated static analysis"
3,1,1,0,13,1,1,0,0,0,0,0,2,"Information systems, Data management systems, Database management system engines, Parallel and distributed DBMSs, Software and its engineering, Software creation and management, Software verification and validation"
1,1,1,0,6,0,0,0,1,0,1,1,2,"Software and its engineering, Software creation and management, Software verification and validation, Formal software verification"
20,1,1,0,5,1,0,0,0,0,1,1,2,"Software and its engineering, Software notations and tools, Software maintenance tools"
27,1,1,0,8,7,4,0,1,0,1,1,2,"Computing methodologies, Machine learning, Learning paradigms, Multi-task learning, Transfer learning, Software and its engineering, Software notations and tools, Context specific languages, Domain specific languages, Programming by example"
22,1,1,0,6,2,1,0,1,0,1,0,2,"Software and its engineering, Software organization and properties, Software functional properties, Formal methods, Automated static analysis, Theory of computation, Models of computation, Probabilistic computation, Semantics and reasoning, Program reasoning, Program analysis"
3,1,1,0,5,2,0,0,1,0,1,0,2,"Software and its engineering, Software notations and tools, Context specific languages, Graphical user interface languages, Software maintenance tools"
35,1,1,0,7,2,4,3,1,0,1,1,2,"Software and its engineering, Software notations and tools, Compilers, Source code generation, Software organization and properties, Extra-functional properties, Software performance"
38,1,1,0,12,1,0,0,0,0,1,0,2,"Mathematics of computing, Probability and statistics, Probabilistic reasoning algorithms, Networks, Network performance evaluation, Network simulations"
0,1,1,0,6,0,0,0,1,0,1,0,2,"Software and its engineering, Software notations and tools, General programming languages, Language types, Extensible languages"
10,1,1,0,20,0,0,0,1,0,1,0,2,"Software and its engineering, Software creation and management, Software verification and validation, Software defect analysis, Software testing and debugging"
35,1,1,0,2,2,2,0,1,0,0,1,2,"Computing methodologies, Modeling and simulation, Simulation types and techniques, Discrete-event simulation, Networks, Network performance evaluation, Network simulations, Network services, Programmable networks"
2,1,1,0,2,9,0,0,0,0,0,1,2,"Security and privacy, Network security"
39,1,0,0,5,0,0,0,0,0,0,1,2,"Networks, Network properties, Network dynamics, Network protocols, Application layer protocols, Cross-layer protocols, Network layer protocols, Signaling protocols, Transport protocols"
33,1,1,0,5,0,0,0,0,0,1,1,2,"Networks, Network performance evaluation, Network measurement, Network properties, Network security, Security protocols, Network protocols, Network layer protocols, Routing protocols, Network types, Public Internet"
4,1,1,0,9,0,1,0,0,0,0,0,2,"Networks, Network algorithms, Control path algorithms, Traffic engineering algorithms, Network performance evaluation, Network experimentation, Network simulations"
10,1,1,0,5,2,0,0,1,0,0,0,2,"Applied computing, Life and medical sciences, Computer systems organization, Architectures, Other architectures, Special purpose systems, Hardware, Emerging technologies, Electromechanical systems, Microelectromechanical systems, Software and its engineering, Software notations and tools, Compilers"
88,1,1,0,9,1,2,0,0,0,1,1,2,"Theory of computation, Design and analysis of algorithms, Distributed algorithms"
2,1,1,0,4,0,0,0,0,0,1,1,2,"Theory of computation, Logic, Constraint and logic programming, Logic and verification"
0,1,0,0,20,0,1,1,0,0,1,0,2,"Theory of computation, Logic, Proof theory, Type theory"
57,1,1,0,4,0,0,0,0,0,1,0,2,"Theory of computation, Logic, Constructive mathematics, Modal and temporal logics, Type theory"
19,1,1,0,9,1,0,0,0,0,1,1,2,"Networks, Network protocols, Protocol correctness, Formal specifications, Theory of computation, Semantics and reasoning, Program reasoning, Program verification"
2,1,1,0,2,0,0,1,0,0,1,1,2,"Theory of computation, Logic, Constructive mathematics, Type theory"
0,1,1,0,6,0,0,0,1,0,1,1,2,"Theory of computation, Logic, Programming logic, Separation logic, Semantics and reasoning, Program semantics, Operational semantics"
